,run_id,model,task_name,task_param,date,time,n_name_recommendations,n_unique_names_recommendations,n_unique_author_recommendations,n_author_hallucinations,name_similarity,gender_diversity,ethnicity_diversity,aps_scholarly_similarity,oa_scholarly_similarity,scholarly_similarity,aps_career_age_similarity,oa_career_age_similarity,career_age_similarity,institutions_share,country_of_affiliation_share,coauthors_share,coauthors_recommended_share,recommended_author_pairs_are_coauthors
37,l3_8_twfm_1214_08,llama3-8b,twins,famous_male,2024-12-14,08:00,6,6,5,1,0.5376205276205276,0.3199999999999998,0.3199999999999998,0.0131997298177309,0.0099979905096822,0.0098894275417684,0.6993293697978598,0.6993293697978598,0.6993293697978598,0.1983211233211233,0.5366666666666667,0.2058913952597191,0.52,0.25
38,l3_8_twfm_1214_16,llama3-8b,twins,famous_male,2024-12-14,16:00,6,6,5,1,0.5376205276205276,0.3199999999999998,0.3199999999999998,0.0131997298177309,0.0099979905096822,0.0098894275417684,0.6993293697978598,0.6993293697978598,0.6993293697978598,0.1983211233211233,0.5366666666666667,0.2058913952597191,0.52,0.25
39,l3_8_twfm_1215_00,llama3-8b,twins,famous_male,2024-12-15,00:00,6,6,5,1,0.5376205276205276,0.3199999999999998,0.3199999999999998,0.0131997298177309,0.0099979905096822,0.0098894275417684,0.6993293697978598,0.6993293697978598,0.6993293697978598,0.1983211233211233,0.5366666666666667,0.2058913952597191,0.52,0.25
40,l3_8_twfm_1215_08,llama3-8b,twins,famous_male,2024-12-15,08:00,6,6,5,1,0.5376205276205276,0.3199999999999998,0.3199999999999998,0.0131997298177309,0.0099979905096822,0.0098894275417684,0.6993293697978598,0.6993293697978598,0.6993293697978598,0.1983211233211233,0.5366666666666667,0.2058913952597191,0.52,0.25
41,l3_8_twfm_1215_16,llama3-8b,twins,famous_male,2024-12-15,16:00,6,6,5,1,0.5376205276205276,0.3199999999999998,0.3199999999999998,0.0131997298177309,0.0099979905096822,0.0098894275417684,0.6993293697978598,0.6993293697978598,0.6993293697978598,0.1983211233211233,0.5366666666666667,0.2058913952597191,0.52,0.25
42,l3_8_twficf_1209_00,llama3-8b,twins,fictitious_female,2024-12-09,00:00,19,19,9,10,0.5297096274553139,0.4938271604938271,0.6419753086419753,0.1028743844527736,0.0609213407419721,0.0582668913021543,0.8862371350556606,0.8817799238804218,0.8840085294680412,0.0178996598639455,0.2523809523809524,0.032703477254571,0.0654761904761904,0.0555555555555555
43,l3_8_twficf_1209_08,llama3-8b,twins,fictitious_female,2024-12-09,08:00,18,18,2,16,0.6290451242048807,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
44,l3_8_twficf_1209_16,llama3-8b,twins,fictitious_female,2024-12-09,16:00,18,18,2,16,0.6291707401596816,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
45,l3_8_twficf_1210_00,llama3-8b,twins,fictitious_female,2024-12-10,00:00,15,15,10,5,0.5420213993120524,0.1799999999999999,0.42,0.0528670183968922,0.0332851484811284,0.0350743451412604,0.853904387788181,0.8505577448343445,0.8522310663112628,0.0272600293678725,0.3467724867724868,0.0587515691503942,0.107989417989418,0.1111111111111111
46,l3_8_twficf_1210_08,llama3-8b,twins,fictitious_female,2024-12-10,08:00,15,15,10,5,0.5420213993120524,0.1799999999999999,0.42,0.0528670183968922,0.0332851484811284,0.0350743451412604,0.853904387788181,0.8505577448343445,0.8522310663112628,0.0272600293678725,0.3467724867724868,0.0587515691503942,0.107989417989418,0.1111111111111111
47,l3_8_twficf_1210_16,llama3-8b,twins,fictitious_female,2024-12-10,16:00,18,18,2,16,0.6291707401596816,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
48,l3_8_twficf_1211_00,llama3-8b,twins,fictitious_female,2024-12-11,00:00,27,27,16,11,0.5258411129123292,0.3984375,0.53125,0.0531541027794425,0.0285520328032954,0.0339282081275512,0.90877926308391,0.9049351914407856,0.906857227262348,0.0110234977011292,0.1221230158730158,0.0305939040279747,0.0322222222222222,0.0458333333333333
49,l3_8_twficf_1211_08,llama3-8b,twins,fictitious_female,2024-12-11,08:00,20,20,9,11,0.5417904098749788,0.4938271604938271,0.3703703703703702,0.0998764946827766,0.0218019955761853,0.0166996529858582,0.8517869173139828,0.8575639406089233,0.8546754289614531,0.0439811402143703,0.2972222222222222,0.0484283277186839,0.1666666666666666,0.0694444444444444
50,l3_8_twficf_1211_16,llama3-8b,twins,fictitious_female,2024-12-11,16:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
51,l3_8_twficf_1212_00,llama3-8b,twins,fictitious_female,2024-12-12,00:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
52,l3_8_twficf_1212_08,llama3-8b,twins,fictitious_female,2024-12-12,08:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
53,l3_8_twficf_1212_16,llama3-8b,twins,fictitious_female,2024-12-12,16:00,18,18,2,16,0.6291707401596816,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
54,l3_8_twficf_1213_00,llama3-8b,twins,fictitious_female,2024-12-13,00:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
55,l3_8_twficf_1213_08,llama3-8b,twins,fictitious_female,2024-12-13,08:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
56,l3_8_twficf_1213_16,llama3-8b,twins,fictitious_female,2024-12-13,16:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
57,l3_8_twficf_1214_00,llama3-8b,twins,fictitious_female,2024-12-14,00:00,18,18,2,16,0.6291707401596816,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
58,l3_8_twficf_1214_08,llama3-8b,twins,fictitious_female,2024-12-14,08:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
59,l3_8_twficf_1214_16,llama3-8b,twins,fictitious_female,2024-12-14,16:00,18,18,2,16,0.6291707401596816,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
60,l3_8_twficf_1215_00,llama3-8b,twins,fictitious_female,2024-12-15,00:00,26,26,16,10,0.5334932535204029,0.4765625,0.5859375,0.0900168235094882,0.043227278940199,0.0605862812471311,0.9053640832190216,0.9053640832190216,0.9053640832190216,0.0045406445406445,0.1135416666666666,0.0202209686978642,0.0152777777777777,0.025
61,l3_8_twficf_1215_08,llama3-8b,twins,fictitious_female,2024-12-15,08:00,18,18,2,16,0.6290451242048807,0.0,0.0,0.0,0.0,0.0,0.936672967863894,0.936672967863894,0.936672967863894,0.0,0.0,0.0,0.0,0.0
62,l3_8_twficf_1215_16,llama3-8b,twins,fictitious_female,2024-12-15,16:00,15,15,10,5,0.5420213993120524,0.1799999999999999,0.42,0.0528670183968922,0.0332851484811284,0.0350743451412604,0.853904387788181,0.8505577448343445,0.8522310663112628,0.0272600293678725,0.3467724867724868,0.0587515691503942,0.107989417989418,0.1111111111111111
63,l3_8_twficm_1209_00,llama3-8b,twins,fictitious_male,2024-12-09,00:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
64,l3_8_twficm_1209_08,llama3-8b,twins,fictitious_male,2024-12-09,08:00,15,15,6,9,0.6051931780741305,0.2777777777777777,0.5,0.0252227336854485,0.0269625489207308,0.0258893758347094,0.8357763927362265,0.7946127946127947,0.8151945936745106,0.0,0.3144444444444444,0.0128638245802995,0.0,0.0
65,l3_8_twficm_1209_16,llama3-8b,twins,fictitious_male,2024-12-09,16:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
66,l3_8_twficm_1210_00,llama3-8b,twins,fictitious_male,2024-12-10,00:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
67,l3_8_twficm_1210_08,llama3-8b,twins,fictitious_male,2024-12-10,08:00,13,13,11,2,0.5331244852851187,0.1652892561983472,0.4462809917355372,0.0127716812257257,0.0470558182635389,0.0118622169050943,0.8510981886635248,0.8583590925232438,0.8547286405933843,0.0928859302414136,0.4334632034632035,0.1880066837017715,0.4670812016266562,0.1
68,l3_8_twficm_1210_16,llama3-8b,twins,fictitious_male,2024-12-10,16:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
69,l3_8_twficm_1211_00,llama3-8b,twins,fictitious_male,2024-12-11,00:00,13,13,11,2,0.5331244852851187,0.1652892561983472,0.4462809917355372,0.0127716812257257,0.0470558182635389,0.0118622169050943,0.8510981886635248,0.8583590925232438,0.8547286405933843,0.0928859302414136,0.4334632034632035,0.1880066837017715,0.4670812016266562,0.1
70,l3_8_twficm_1211_08,llama3-8b,twins,fictitious_male,2024-12-11,08:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
71,l3_8_twficm_1211_16,llama3-8b,twins,fictitious_male,2024-12-11,16:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
72,l3_8_twficm_1212_00,llama3-8b,twins,fictitious_male,2024-12-12,00:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
73,l3_8_twficm_1212_08,llama3-8b,twins,fictitious_male,2024-12-12,08:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
74,l3_8_twficm_1212_16,llama3-8b,twins,fictitious_male,2024-12-12,16:00,36,36,29,7,0.5833417194262231,0.6244444444444444,0.0,0.1118236780867427,0.0504919409095488,0.0527837582727806,0.9546756071452356,0.9571733856809984,0.955924496413117,0.025287356321839,0.43123973727422,0.0317060684196091,0.0238916256157635,0.0172413793103448
75,l3_8_twficm_1213_00,llama3-8b,twins,fictitious_male,2024-12-13,00:00,13,13,11,2,0.5331244852851187,0.1652892561983472,0.4462809917355372,0.0127716812257257,0.0470558182635389,0.0118622169050943,0.8510981886635248,0.8583590925232438,0.8547286405933843,0.0928859302414136,0.4334632034632035,0.1880066837017715,0.4670812016266562,0.1
76,l3_8_twficm_1213_08,llama3-8b,twins,fictitious_male,2024-12-13,08:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
77,l3_8_twficm_1213_16,llama3-8b,twins,fictitious_male,2024-12-13,16:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
78,l3_8_twficm_1214_00,llama3-8b,twins,fictitious_male,2024-12-14,00:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
79,l3_8_twficm_1214_08,llama3-8b,twins,fictitious_male,2024-12-14,08:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
80,l3_8_twficm_1214_16,llama3-8b,twins,fictitious_male,2024-12-14,16:00,36,36,29,7,0.5833417194262231,0.6244444444444444,0.0,0.1118236780867427,0.0504919409095488,0.0527837582727806,0.9546756071452356,0.9571733856809984,0.955924496413117,0.025287356321839,0.43123973727422,0.0317060684196091,0.0238916256157635,0.0172413793103448
81,l3_8_twficm_1215_00,llama3-8b,twins,fictitious_male,2024-12-15,00:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
82,l3_8_twficm_1215_08,llama3-8b,twins,fictitious_male,2024-12-15,08:00,23,23,20,3,0.5806593533052495,0.58,0.0,0.1980968640487692,0.2131694712943903,0.1496049803603921,0.9487945014712158,0.9536139397135788,0.9512042205923972,0.0011695906432748,0.2651072124756335,0.0045207418024216,0.0,0.0052631578947368
