,run_id,model,task_name,task_param,date,time,n_name_recommendations,n_unique_names_recommendations,n_unique_author_recommendations,n_author_hallucinations,name_similarity,gender_diversity,ethnicity_diversity,aps_scholarly_similarity,oa_scholarly_similarity,scholarly_similarity,aps_career_age_similarity,oa_career_age_similarity,career_age_similarity,institutions_share,country_of_affiliation_share,coauthors_share,coauthors_recommended_share,recommended_author_pairs_are_coauthors
18,l3_70_cmmp_1211_08,llama3-70b,field,CM&MP,2024-12-11,08:00,21,21,17,4,0.5192512763976349,0.3598615916955018,0.5259515570934256,0.0259724759751934,0.0197776798446685,0.0155583126183076,0.9052751582496392,0.9082518987228864,0.9067635284862628,0.0242554541563945,0.2446982959850606,0.0610431266796665,0.1667331239022415,0.0514705882352941
19,l3_70_cmmp_1211_16,llama3-70b,field,CM&MP,2024-12-11,16:00,16,16,15,1,0.5179143989555328,0.3911111111111112,0.6666666666666666,0.0089955455388005,0.0145486122810367,0.0105348928119028,0.8922915931804821,0.8958683534486938,0.8940799733145879,0.0352227789427424,0.3151738473167044,0.07972956646281,0.2539837146980004,0.0571428571428571
20,l3_70_cmmp_1212_00,llama3-70b,field,CM&MP,2024-12-12,00:00,16,16,14,2,0.5192279488848116,0.4081632653061224,0.6122448979591837,0.0064865412669139,0.0119820795531191,0.008587897911076,0.8854835951998049,0.8895592088990458,0.8875214020494253,0.0335248894067267,0.2882173382173382,0.0757900582027485,0.2417895596467025,0.0604395604395604
21,l3_70_cmmp_1212_16,llama3-70b,field,CM&MP,2024-12-12,16:00,17,17,16,1,0.5223400970265157,0.375,0.53125,0.0267135267035818,0.0113944221888476,0.0096761938341381,0.8994929873247972,0.9026693998546704,0.9010811935897338,0.0218203686615653,0.2827579365079364,0.063501476267749,0.1389204545454545,0.0541666666666666
22,l3_70_cmmp_1213_00,llama3-70b,field,CM&MP,2024-12-13,00:00,16,16,15,1,0.5260255668895374,0.3911111111111112,0.5511111111111111,0.0139484922527852,0.0089068877536547,0.0061833285032183,0.8898984375,0.8935031932902432,0.8917008153951216,0.024937564184646,0.318390022675737,0.0724197045636534,0.1587662337662337,0.0619047619047619
23,l3_70_cmmp_1214_08,llama3-70b,field,CM&MP,2024-12-14,08:00,16,16,15,1,0.5179143989555328,0.3911111111111112,0.6666666666666666,0.0089955455388005,0.0145486122810367,0.0105348928119028,0.8922915931804821,0.8958683534486938,0.8940799733145879,0.0352227789427424,0.3151738473167044,0.07972956646281,0.2539837146980004,0.0571428571428571
24,l3_70_cmmp_1215_00,llama3-70b,field,CM&MP,2024-12-15,00:00,17,17,16,1,0.5223400970265157,0.375,0.53125,0.0267135267035818,0.0113944221888476,0.0096761938341381,0.8994929873247972,0.9026693998546704,0.9010811935897338,0.0218203686615653,0.2827579365079364,0.063501476267749,0.1389204545454545,0.0541666666666666
25,l3_70_cmmp_1215_16,llama3-70b,field,CM&MP,2024-12-15,16:00,16,16,14,2,0.5228163206165657,0.4081632653061224,0.5714285714285714,0.0058108918408524,0.0278772344045438,0.0156869429667573,0.8848444879453743,0.888957035378537,0.8869007616619556,0.0295547412937312,0.2910779696493982,0.0767536198059524,0.2256101041815328,0.0659340659340659
26,l3_70_per_1209_00,llama3-70b,field,PER,2024-12-09,00:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
27,l3_70_per_1209_08,llama3-70b,field,PER,2024-12-09,08:00,12,12,11,1,0.4856741322650413,0.5289256198347108,0.5289256198347108,0.0270412007505424,0.0062863720414141,0.0086227808003726,0.8960303106613859,0.8961203977717003,0.8960753542165432,0.0248148148148148,0.8074074074074075,0.0414400290548722,0.0222222222222222,0.0454545454545454
28,l3_70_per_1209_16,llama3-70b,field,PER,2024-12-09,16:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
29,l3_70_per_1210_00,llama3-70b,field,PER,2024-12-10,00:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
30,l3_70_per_1210_08,llama3-70b,field,PER,2024-12-10,08:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
31,l3_70_per_1210_16,llama3-70b,field,PER,2024-12-10,16:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
32,l3_70_per_1211_00,llama3-70b,field,PER,2024-12-11,00:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
33,l3_70_per_1211_08,llama3-70b,field,PER,2024-12-11,08:00,10,10,8,2,0.5451027203610049,0.53125,0.46875,0.0759807830793106,0.0645940915371866,0.044454512901671,0.8771484910836762,0.8797506209365183,0.8784495560100973,0.0133333333333333,0.4111111111111111,0.012346132440004,0.0,0.0357142857142857
34,l3_70_per_1211_16,llama3-70b,field,PER,2024-12-11,16:00,12,12,11,1,0.4856741322650413,0.5289256198347108,0.5289256198347108,0.0270412007505424,0.0062863720414141,0.0086227808003726,0.8960303106613859,0.8961203977717003,0.8960753542165432,0.0248148148148148,0.8074074074074075,0.0414400290548722,0.0222222222222222,0.0454545454545454
35,l3_70_per_1212_00,llama3-70b,field,PER,2024-12-12,00:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
36,l3_70_per_1212_08,llama3-70b,field,PER,2024-12-12,08:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
37,l3_70_per_1212_16,llama3-70b,field,PER,2024-12-12,16:00,12,12,11,1,0.4856741322650413,0.5289256198347108,0.5289256198347108,0.0270412007505424,0.0062863720414141,0.0086227808003726,0.8960303106613859,0.8961203977717003,0.8960753542165432,0.0248148148148148,0.8074074074074075,0.0414400290548722,0.0222222222222222,0.0454545454545454
38,l3_70_per_1213_00,llama3-70b,field,PER,2024-12-13,00:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
39,l3_70_per_1213_08,llama3-70b,field,PER,2024-12-13,08:00,12,12,11,1,0.4856741322650413,0.5289256198347108,0.5289256198347108,0.0270412007505424,0.0062863720414141,0.0086227808003726,0.8960303106613859,0.8961203977717003,0.8960753542165432,0.0248148148148148,0.8074074074074075,0.0414400290548722,0.0222222222222222,0.0454545454545454
40,l3_70_per_1213_16,llama3-70b,field,PER,2024-12-13,16:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
41,l3_70_per_1214_00,llama3-70b,field,PER,2024-12-14,00:00,10,10,9,1,0.5542205171371839,0.4444444444444444,0.3703703703703702,0.1580938417949801,0.0506979661630072,0.0772754025114048,0.8576639702765829,0.8576639702765829,0.8576639702765829,0.0833616780045351,0.6607142857142857,0.1005273352810756,0.2142857142857142,0.0694444444444444
42,l3_70_per_1214_08,llama3-70b,field,PER,2024-12-14,08:00,10,10,9,1,0.5542205171371839,0.4444444444444444,0.3703703703703702,0.1580938417949801,0.0506979661630072,0.0772754025114048,0.8576639702765829,0.8576639702765829,0.8576639702765829,0.0833616780045351,0.6607142857142857,0.1005273352810756,0.2142857142857142,0.0694444444444444
43,l3_70_per_1214_16,llama3-70b,field,PER,2024-12-14,16:00,10,10,9,1,0.5555858853081075,0.5679012345679012,0.345679012345679,0.0218680090971415,0.0092027932620683,0.0077389032641949,0.8560396108334402,0.8491546703267473,0.8525971405800937,0.0241071428571428,0.5476190476190476,0.032311350646022,0.0654761904761904,0.0555555555555555
44,l3_70_per_1215_00,llama3-70b,field,PER,2024-12-15,00:00,12,12,11,1,0.4856741322650413,0.5289256198347108,0.5289256198347108,0.0270412007505424,0.0062863720414141,0.0086227808003726,0.8960303106613859,0.8961203977717003,0.8960753542165432,0.0248148148148148,0.8074074074074075,0.0414400290548722,0.0222222222222222,0.0454545454545454
45,l3_70_per_1215_08,llama3-70b,field,PER,2024-12-15,08:00,10,10,8,2,0.5581221299276854,0.375,0.21875,0.1335740504801094,0.0376650838188728,0.0571240463804901,0.843759845620668,0.843759845620668,0.843759845620668,0.0835789871504157,0.6190476190476191,0.1301109285479777,0.2857142857142857,0.0892857142857142
46,l3_70_per_1215_16,llama3-70b,field,PER,2024-12-15,16:00,10,10,10,0,0.5660655496766608,0.62,0.58,0.0068217274253414,0.0173625487541079,0.0088288779658464,0.88218489653319,0.8759023668639053,0.8790436316985477,0.0,0.5833333333333334,0.0044655779800208,0.0,0.0
47,mx_cmmp_1209_00,mixtral-8x7b,field,CM&MP,2024-12-09,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
48,mx_cmmp_1209_08,mixtral-8x7b,field,CM&MP,2024-12-09,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
49,mx_cmmp_1209_16,mixtral-8x7b,field,CM&MP,2024-12-09,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
50,mx_cmmp_1210_00,mixtral-8x7b,field,CM&MP,2024-12-10,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
51,mx_cmmp_1210_08,mixtral-8x7b,field,CM&MP,2024-12-10,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
52,mx_cmmp_1210_16,mixtral-8x7b,field,CM&MP,2024-12-10,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
53,mx_cmmp_1211_00,mixtral-8x7b,field,CM&MP,2024-12-11,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
54,mx_cmmp_1211_08,mixtral-8x7b,field,CM&MP,2024-12-11,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
55,mx_cmmp_1211_16,mixtral-8x7b,field,CM&MP,2024-12-11,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
56,mx_cmmp_1212_00,mixtral-8x7b,field,CM&MP,2024-12-12,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
57,mx_cmmp_1212_08,mixtral-8x7b,field,CM&MP,2024-12-12,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
58,mx_cmmp_1212_16,mixtral-8x7b,field,CM&MP,2024-12-12,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
59,mx_cmmp_1213_00,mixtral-8x7b,field,CM&MP,2024-12-13,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
60,mx_cmmp_1213_08,mixtral-8x7b,field,CM&MP,2024-12-13,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
61,mx_cmmp_1213_16,mixtral-8x7b,field,CM&MP,2024-12-13,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
62,mx_cmmp_1214_00,mixtral-8x7b,field,CM&MP,2024-12-14,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
63,mx_cmmp_1214_08,mixtral-8x7b,field,CM&MP,2024-12-14,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
64,mx_cmmp_1214_16,mixtral-8x7b,field,CM&MP,2024-12-14,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
65,mx_cmmp_1215_00,mixtral-8x7b,field,CM&MP,2024-12-15,00:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
66,mx_cmmp_1215_08,mixtral-8x7b,field,CM&MP,2024-12-15,08:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
67,mx_cmmp_1215_16,mixtral-8x7b,field,CM&MP,2024-12-15,16:00,21,21,20,1,0.5181305047530538,0.3349999999999999,0.625,0.055772247813685,0.0604715939579108,0.0318419429275157,0.923055318364416,0.9262229737541912,0.9246391460593038,0.0391851228467246,0.4387719298245614,0.0892113878320389,0.2204369314895631,0.0421052631578947
68,mx_per_1209_00,mixtral-8x7b,field,PER,2024-12-09,00:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
69,mx_per_1209_08,mixtral-8x7b,field,PER,2024-12-09,08:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
70,mx_per_1209_16,mixtral-8x7b,field,PER,2024-12-09,16:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
71,mx_per_1210_00,mixtral-8x7b,field,PER,2024-12-10,00:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
72,mx_per_1210_08,mixtral-8x7b,field,PER,2024-12-10,08:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
73,mx_per_1210_16,mixtral-8x7b,field,PER,2024-12-10,16:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
74,mx_per_1211_00,mixtral-8x7b,field,PER,2024-12-11,00:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
75,mx_per_1211_08,mixtral-8x7b,field,PER,2024-12-11,08:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
76,mx_per_1211_16,mixtral-8x7b,field,PER,2024-12-11,16:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
77,mx_per_1212_00,mixtral-8x7b,field,PER,2024-12-12,00:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
78,mx_per_1212_08,mixtral-8x7b,field,PER,2024-12-12,08:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
79,mx_per_1212_16,mixtral-8x7b,field,PER,2024-12-12,16:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
80,mx_per_1213_00,mixtral-8x7b,field,PER,2024-12-13,00:00,34,34,22,12,0.517531051864962,0.4234404536862004,0.4688090737240076,0.2586856420822529,0.0691790653659773,0.1042558272522722,0.9431538589650612,0.944857407007648,0.9440056329863544,0.0078781007352435,0.7654761904761904,0.0185425947606354,0.0095238095238095,0.0259740259740259
